,home_times,away_times,home_win,away_win,home_goals,away_goals,home_r_win,away_r_win,home_Ave_goal,away_Ave_goal,result
309,0.4015690686388861,-0.2342362661351268,0.026530463992193044,-0.12441712366734954,-0.054533606287462205,-0.30778865858674764,-0.024795688776128692,0.6574776744170913,-0.37952428135461386,-0.0215342912032371,1
310,0.04621466032936477,-1.3228137467558365,-0.5192305255356954,-0.9922420360137383,-0.4710783508332769,-1.080998281515708,-0.8579458217623435,-2.2873581275123938,-0.9367050119900457,-2.1954889185064435,1
311,-0.7533327583670582,-0.8663135129471519,-0.6031937546938321,-0.8837639219704397,-0.618884550510824,-0.857626612669564,0.2520104774262232,-1.5051361171359854,0.2787153019722037,-1.04057552188543,0
312,-1.2567515034722134,0.7841104092842469,-1.0649915150635838,0.6349296746357406,-1.1026139312737058,0.6028804528629169,-1.1559747216453446,0.692535244158156,-1.0468639530159223,0.4443131290854603,0
313,-1.2567515034722134,2.3994189289149777,-1.0649915150635838,2.9672091265666602,-1.1026139312737058,2.836597141324358,-1.1559747216453446,1.9036295266516032,-1.0468639530159223,1.5732616412071934,0
314,-1.049461431958326,2.3994189289149777,-0.8131018275891737,2.6417747844367643,-0.8741861681356783,2.785049833129094,0.1525332603281345,1.559164785381503,-0.000354014316606953,1.514578673549627,1
315,0.04621466032936477,-0.5151594869404713,-0.5192305255356954,-0.8295248649487904,-0.4710783508332769,-0.7201671241488599,-0.8579458217623435,-1.5653070434179306,-0.9367050119900457,-1.1020797859009834,1
316,-0.30913974798015653,0.257379370274226,-0.3932856817984903,0.09253910441924763,-0.2426505876952495,0.07022493484518856,-0.013262099512469568,0.3200485758282255,0.44150573734610155,0.11433787473558342,0
317,0.7569234769484074,0.5383025910795705,0.6142730680991498,0.3094953325058448,0.5635650469095532,0.39669122008186075,0.6351819734696906,0.3945459107457669,0.4001621357081371,0.40623906291597284,1
318,1.5860837630039573,-0.2342362661351268,1.8737215054711998,-0.12441712366734954,1.799762353303584,-0.30778865858674764,1.4639897588946968,0.6574776744170913,1.2573781134417132,-0.0215342912032371,1
319,0.816149211666661,0.889456617086251,0.6982362972572864,0.8518859027223378,0.4426327017188328,0.963711610229765,0.7026542468828065,0.9363447021816254,0.08790586066195595,0.9704275237525294,0
320,-1.167912901394833,2.3994189289149777,-1.1069731296426522,2.6417747844367643,-1.0891770040302924,2.785049833129094,-1.7872724342884854,1.559164785381503,-1.308491437690751,1.514578673549627,0
321,-1.049461431958326,0.7841104092842469,-0.8131018275891737,0.6349296746357406,-0.8741861681356783,0.6028804528629169,0.1525332603281345,0.692535244158156,-0.000354014316606953,0.4443131290854603,0
322,0.4015690686388861,-0.4800440843398032,0.026530463992193044,-0.6125686368621932,-0.054533606287462205,-0.5827076356281558,-0.024795688776128692,-0.6649717372429704,-0.37952428135461386,-0.5371517341614365,1
323,0.7569234769484074,0.9948028248882552,0.6142730680991498,0.5806906176140914,0.5635650469095532,0.4654209643422128,0.6351819734696906,0.3427216750388789,0.4001621357081371,-0.09424180221048352,1
324,0.7569234769484074,0.257379370274226,0.6142730680991498,0.09253910441924763,0.5635650469095532,0.07022493484518856,0.6351819734696906,0.3200485758282255,0.4001621357081371,0.11433787473558342,1
325,0.31273046656150577,2.3994189289149777,0.23643853688753474,2.6417747844367643,0.33513728377152574,2.785049833129094,0.5413987366662887,1.559164785381503,0.6656068553842264,1.514578673549627,0
326,0.31273046656150577,0.257379370274226,0.23643853688753474,0.09253910441924763,0.33513728377152574,0.07022493484518856,0.5413987366662887,0.3200485758282255,0.6656068553842264,0.11433787473558342,1
327,0.7569234769484074,2.3994189289149777,0.6142730680991498,2.6417747844367643,0.5635650469095532,2.785049833129094,0.6351819734696906,1.559164785381503,0.4001621357081371,1.514578673549627,1
328,0.7569234769484074,-0.6205056947424754,0.6142730680991498,-0.7752858079271411,0.5635650469095532,-0.7888968684092119,0.6351819734696906,-1.199049246503284,0.4001621357081371,-1.2375674381719912,0
329,0.816149211666661,-0.4098132791384671,0.6982362972572864,-0.34137335175394673,0.4426327017188328,-0.3593359667820117,0.7026542468828065,0.3020664557560233,0.08790586066195595,0.25525568957217515,1
330,-0.30913974798015653,-0.6907364999438116,-0.3932856817984903,-0.5583295798405439,-0.2426505876952495,-0.5827076356281558,-0.013262099512469568,0.09655657107560152,0.44150573734610155,0.1397205869366734,0
331,-1.5528801770634812,-0.6556210973431434,-1.1909363588007889,-0.5040905228188947,-1.2504201309512528,-0.5483427634979798,-2.5333515476025696,0.2726411786051443,-1.7445372447844592,0.1951010495332072,0
332,1.5860837630039573,0.3627255780762302,1.8737215054711998,0.03830004739759834,1.799762353303584,0.27641416762624466,1.4639897588946968,0.04397021959289191,1.2573781134417132,0.43834072721797923,1
333,1.5860837630039573,-0.26935166873579486,1.6218318179967897,-0.23289523771064813,1.7594515715733439,-0.15314673400095555,1.1354411559078115,0.36745596679353076,1.1997720613093428,0.6473748266941822,1
334,-0.6644941562896779,-0.374697876537799,-0.8550834421682421,-0.395612408775596,-0.7801276774317846,-0.34215353071692367,-1.0864102394649773,0.007159771677662298,-0.7931645743812744,0.2209452651273028,0
335,-1.1086871666765796,-0.6205056947424754,-0.9810282859054471,-0.7752858079271411,-1.0219923678132254,-0.6686198159535959,-0.8753979611337971,-1.199049246503284,-0.9305850700079893,-0.5886528881469275,1
336,-0.22030114590277622,-1.006775123349824,-0.351304067219422,-0.938002978992089,-0.3635829328859699,-0.909173920864828,-0.04642116789941054,-1.7658767893473801,-0.17477233673548598,-0.9517360291816144,1
337,0.7569234769484074,0.15203316247222182,0.6142730680991498,0.03830004739759834,0.5635650469095532,0.22486685943098064,0.6351819734696906,0.35481399503507904,0.4001621357081371,0.7421369505392004,1
338,-0.9606228298809456,-0.6907364999438116,-1.0230099004845155,-0.5583295798405439,-1.0354292950566388,-0.5827076356281558,-1.495328436281016,0.09655657107560152,-1.5018682734615305,0.1397205869366734,1
339,0.816149211666661,-0.26935166873579486,0.6982362972572864,-0.5583295798405439,0.4426327017188328,-0.4624305831725397,0.7026542468828065,-0.7703215039826585,0.08790586066195595,-0.5156148878330234,1
340,-0.6644941562896779,-0.6556210973431434,-0.6031937546938321,-0.5040905228188947,-0.5382629870503438,-0.5483427634979798,-0.0012042553774666881,0.2726411786051443,0.3484826326141716,0.1951010495332072,1
